OBJECTID,CaseObjectID,AppliedDate,Fee,IssuedDate,ParcelNo,PropertyAddress,Status,Valuation,WorkDescription,BuildingUseCode,PermitNumber,PermitType,PermitSubType
9440645,18596,2012/12/06 10:00:00+00,120.16,2012/12/06 10:00:00+00,320171000,601  W MAIN ST,CLOSED,0,Replace HVAC System,,MN-12-0279,B-CONVERT,B-REPHVAC
9440668,18573,2012/11/02 08:00:00+00,205.84,2012/11/02 08:00:00+00,330251000,101 E MAIN ST,CLOSED,0,Replace HVAC System,,MN-12-0256,B-CONVERT,B-REPHVAC
9440669,18572,2012/11/02 08:00:00+00,219.92,2012/11/02 08:00:00+00,330251000,101 E MAIN ST,CLOSED,0,Ductwork Only,,MN-12-0255,B-CONVERT,B-DUCTWORK
9440676,18565,2012/10/22 08:00:00+00,120.16,2012/10/22 08:00:00+00,280021000,102 E MAIN ST,CLOSED,0,"Replace Gas Furnace (> 100,000 BTU)",,MN-12-0248,B-CONVERT,B-REPGFOV
9440698,18543,2012/09/28 08:00:00+00,181.36,2012/09/28 08:00:00+00,280028000,115 E WATER ST,ISSUE,0,Rooftop Unit,,MN-12-0226,B-CONVERT,B-ROOFUNIT
9440702,18539,2012/09/25 08:00:00+00,108.94,2012/10/22 08:00:00+00,530064000,425  E MAIN ST,ISSUE,0,Kitchen Hood Type I,,MN-12-0222,C-MECH,C-KITCHHD
9440715,18526,2012/09/05 08:00:00+00,97.72,2012/09/05 08:00:00+00,100016000,1301-17 W MAIN ST,CLOSED,0,Replace HVAC System,,MN-12-0209,B-CONVERT,B-REPHVAC
9440725,18516,2012/08/22 08:00:00+00,151.78,2012/08/22 08:00:00+00,310175000,843 W MAIN ST,CLOSED,0,Replace HVAC System,,MN-12-0199,B-CONVERT,B-REPHVAC
9440728,18513,2012/08/17 08:00:00+00,108.94,2012/08/23 08:00:00+00,100020000,1223 W MAIN ST,ISSUE,0,Replace HVAC System,,MN-12-0196,B-CONVERT,B-REPHVAC
9440731,18510,2012/08/13 08:00:00+00,285.2,2012/08/16 08:00:00+00,290017000,324 W MAIN ST,CLOSED,0,Replace HVAC System,,MN-12-0193,B-CONVERT,B-REPHVAC
9440735,18506,2012/08/08 08:00:00+00,120.16,2012/08/09 08:00:00+00,320174000,515  W MAIN ST,ISSUE,0,Replace HVAC System,,MN-12-0189,B-CONVERT,B-REPHVAC
9440736,18505,2012/08/08 08:00:00+00,151.78,2012/08/09 08:00:00+00,320172000,513 W MAIN ST,CLOSED,0,Replace HVAC System,,MN-12-0188,B-CONVERT,B-REPHVAC
9440740,18501,2012/08/08 08:00:00+00,120.16,2012/08/08 08:00:00+00,280084900,250 W MAIN ST 502,CLOSED,0,Replace HVAC System,,MN-12-0184,B-CONVERT,B-REPHVAC
9440758,18483,2012/07/17 08:00:00+00,97.72,2012/07/19 08:00:00+00,320174000,511  W MAIN ST,CLOSED,0,Kitchen Hood Type I,,MN-12-0166,C-MECH,C-KITCHHD
9440770,18471,2012/07/03 08:00:00+00,97.72,2012/07/12 08:00:00+00,280050000,416 E MAIN ST,EXPIRED,0,Rooftop Unit,,MN-12-0154,B-CONVERT,B-ROOFUNIT
9440776,18465,2012/06/25 08:00:00+00,129.34,2012/06/25 08:00:00+00,280028000,115 E WATER ST,ISSUE,0,Replace HVAC System,,MN-12-0148,B-CONVERT,B-REPHVAC
9440777,18464,2012/06/25 08:00:00+00,131.38,2012/07/03 08:00:00+00,320174000,511  W MAIN ST,CLOSED,0,Ductless Mini-Split System,,MN-12-0147,B-CONVERT,B-DUCTMINI
9440787,18454,2012/06/12 08:00:00+00,742.88,2012/06/21 08:00:00+00,100060000,1204 W MAIN ST,ISSUE,0,Converted Adept Permit,,MN-12-0137,C-MECH,B-CONVERT
9440788,18453,2012/06/08 08:00:00+00,136.5,2012/06/19 08:00:00+00,320172000,513 W MAIN ST,CLOSED,0,Kitchen Hood Type I,,MN-12-0136,C-MECH,C-KITCHHD
9440790,18451,2012/06/07 08:00:00+00,118.12,2012/06/19 08:00:00+00,280026000,120 E MAIN ST,ISSUE,0,Rooftop Unit,,MN-12-0134,B-CONVERT,B-ROOFUNIT
9440805,18436,2012/05/22 08:00:00+00,140.56,2012/05/22 08:00:00+00,320174000,505 W MAIN ST,CLOSED,0,Rooftop Unit,,MN-12-0119,B-CONVERT,B-ROOFUNIT
9440846,18395,2012/04/09 08:00:00+00,108.94,2012/04/10 08:00:00+00,280035000,212 E MAIN ST,CLOSED,0,Kitchen Hood Type I,,MN-12-0078,C-MECH,C-KITCHHD
9440850,18391,2012/03/30 08:00:00+00,108.94,2012/04/10 08:00:00+00,320172000,513 W MAIN ST,CLOSED,0,Kitchen Hood Type I,,MN-12-0074,C-MECH,C-KITCHHD
9440855,18386,2012/03/28 08:00:00+00,129.34,2012/03/28 08:00:00+00,320150000,731 W MAIN ST,CLOSED,0,"Replace Gas Furnace (> 100,000 BTU)",,MN-12-0069,B-CONVERT,B-REPGFOV
9440870,18371,2012/03/02 10:00:00+00,120.16,2012/03/02 10:00:00+00,100056000,1201 W MAIN ST,CLOSED,0,Replace HVAC System,,MN-12-0054,B-CONVERT,B-REPHVAC
9440885,18356,2012/02/15 10:00:00+00,97.72,2012/02/15 10:00:00+00,330155L00,235 W MAIN ST,ISSUE,0,Install Generator,,MN-12-0039,B-CONVERT,B-INSTGEN
9440892,18349,2012/02/07 10:00:00+00,143.82,2012/02/07 10:00:00+00,530070000,524 E MAIN ST,CLOSED,0,Replace HVAC System,,MN-12-0032,B-CONVERT,B-REPHVAC
9440903,18338,2012/01/20 10:00:00+00,194.62,2012/02/10 10:00:00+00,320179000,417  W MAIN ST,EXPIRED,0,Replace HVAC System,,MN-12-0021,B-CONVERT,B-REPHVAC
9440904,18337,2012/01/19 10:00:00+00,120.16,2012/01/19 10:00:00+00,330248000,111  E MAIN ST,CLOSED,0,Replace HVAC System,,MN-12-0020,B-CONVERT,B-REPHVAC
9440951,18290,2011/11/29 10:00:00+00,121.38,2011/12/08 10:00:00+00,100020000,1223 W MAIN ST,CLOSED,0,Kitchen Hood Type I,,MN-11-0244,C-MECH,C-KITCHHD
9440978,18263,2011/10/31 08:00:00+00,121.38,2011/11/03 08:00:00+00,310165000,919  W MAIN ST,CLOSED,0,Replace HVAC System,,MN-11-0217,B-CONVERT,B-REPHVAC
9440997,18244,2011/09/27 08:00:00+00,98.94,2011/09/27 08:00:00+00,530080000,605 E MAIN ST& 7TH ST NE,ISSUE,0,Replace HVAC System,,MN-11-0198,B-CONVERT,B-REPHVAC
9441018,18223,2011/08/22 08:00:00+00,98.94,2011/08/22 08:00:00+00,330269000,213 W MAIN ST,CLOSED,0,Replace HVAC System,,MN-11-0177,B-CONVERT,B-REPHVAC
9441019,18222,2011/08/18 08:00:00+00,108.12,2011/08/18 08:00:00+00,530162200,701 E WATER ST,CLOSED,0,Rooftop Unit,,MN-11-0176,B-CONVERT,B-ROOFUNIT
9441032,18209,2011/08/03 08:00:00+00,110.16,2011/08/25 08:00:00+00,280052000,422 E MAIN ST,CLOSED,0,Kitchen Hood Type I,,MN-11-0163,C-MECH,C-KITCHHD
9441078,18163,2011/06/16 08:00:00+00,123.42,2011/06/17 08:00:00+00,320196000,323 W MAIN ST,CLOSED,0,Replace HVAC System,,MN-11-0117,B-CONVERT,B-REPHVAC
9441113,18128,2011/04/21 08:00:00+00,87.72,2011/04/21 08:00:00+00,330249000,107 E MAIN ST,ISSUE,0,Ductwork Only,,MN-11-0082,B-CONVERT,B-DUCTWORK
9441116,18125,2011/04/15 08:00:00+00,87.72,2011/04/15 08:00:00+00,2800841C0,250 W MAIN ST 104,CLOSED,0,Ductwork Only,,MN-11-0079,B-CONVERT,B-DUCTWORK
9441132,18109,2011/03/22 08:00:00+00,110.16,2011/04/15 08:00:00+00,320196000,323 W MAIN ST,ISSUE,0,Kitchen Hood Type I,,MN-11-0063,C-MECH,C-KITCHHD
9441135,18106,2011/03/11 10:00:00+00,202.98,2011/03/15 08:00:00+00,310170000,853 W MAIN ST,CLOSED,0,Replace HVAC System,,MN-11-0060,B-CONVERT,B-REPHVAC
9441140,18101,2011/03/04 10:00:00+00,87.72,2011/03/15 08:00:00+00,530059000,401 E MAIN ST,CLOSED,0,Kitchen Hood Type I,,MN-11-0055,C-MECH,C-KITCHHD
9441149,18092,2011/02/17 10:00:00+00,87.72,2011/02/24 10:00:00+00,320174000,505 W MAIN ST,ISSUE,0,"Replace Gas Furnace (< 100,000 BTU)",,MN-11-0046,B-CONVERT,B-REPGFUND
9441150,18091,2011/02/16 10:00:00+00,110.16,2011/02/18 10:00:00+00,330155L00,235 W MAIN ST,ISSUE,0,Rooftop Unit,,MN-11-0045,B-CONVERT,B-ROOFUNIT
9441193,18048,2011/01/04 10:00:00+00,110.16,2011/01/04 10:00:00+00,280022000,106B  EAST WATER STREET,CLOSED,0,Replace HVAC System,,MN-11-0002,B-CONVERT,B-REPHVAC
9441194,18047,2011/01/04 10:00:00+00,98.94,2011/01/04 10:00:00+00,280022000,107  EAST WATER STREET,CLOSED,0,Replace HVAC System,,MN-11-0001,B-CONVERT,B-REPHVAC
9441206,18035,2010/12/08 10:00:00+00,248.88,2010/12/09 10:00:00+00,280043000,320 EAST MAIN STREET,EXPIRED,0,Replace HVAC System,,MN-10-0264,B-CONVERT,B-REPHVAC
9441291,17950,2010/08/19 08:00:00+00,87.72,2010/08/20 08:00:00+00,320167000,611 WEST MAIN STREET,CLOSED,0,Ductwork Only,,MN-10-0179,B-CONVERT,B-DUCTWORK
9441303,17938,2010/08/02 08:00:00+00,0.0,2010/08/02 08:00:00+00,530080000,605 EAST MAIN STREET - MICHIE ANNEX,CLOSED,0,Replace HVAC System,,MN-10-0167,B-CONVERT,B-REPHVAC
9441366,17875,2010/05/20 08:00:00+00,98.94,2010/05/21 08:00:00+00,280022000,106 EAST MAIN STREET,CLOSED,0,Replace HVAC System,,MN-10-0104,B-CONVERT,B-REPHVAC
9441371,17870,2010/05/18 08:00:00+00,87.72,2010/05/19 08:00:00+00,530070000,524 EAST MAIN STREET,CLOSED,0,Gas Line,,MN-10-0099,B-CONVERT,B-GASLINE
9441383,17858,2010/04/27 08:00:00+00,249.9,2010/05/05 08:00:00+00,530070000,524 EAST MAIN STREET,CLOSED,0,Replace HVAC System,,MN-10-0087,B-CONVERT,B-REPHVAC
9441385,17856,2010/04/22 08:00:00+00,87.72,2010/04/22 08:00:00+00,530080000,605 E MAIN ST& 7TH STREET N E,CLOSED,0,Gas Line,,MN-10-0085,B-CONVERT,B-GASLINE
9441387,17854,2010/04/21 08:00:00+00,110.16,2010/04/21 08:00:00+00,330259000,113  WEST MAIN STREET APT 13,CLOSED,0,Replace HVAC System,,MN-10-0083,B-CONVERT,B-REPHVAC
9441388,17853,2010/04/20 08:00:00+00,244.58,2010/04/26 08:00:00+00,100020000,1223 WEST MAIN STREET,CLOSED,0,Replace HVAC System,,MN-10-0082,B-CONVERT,B-REPHVAC
9441398,17843,2010/03/31 08:00:00+00,87.72,2010/05/06 08:00:00+00,530064000,425 EAST MAIN STREET,CLOSED,0,Kitchen Hood Type I,,MN-10-0072,C-MECH,C-KITCHHD
9441426,17815,2010/03/03 10:00:00+00,87.72,2010/03/03 10:00:00+00,280001000,230 WEST MAIN STREET,CLOSED,0,Gas Line,,MN-10-0044,B-CONVERT,B-GASLINE
9441496,17745,2009/11/20 10:00:00+00,339.66,2009/11/20 10:00:00+00,280023000,110-112 EAST MAIN STREET,CLOSED,0,Replace HVAC System,,MN-09-0253,B-CONVERT,B-REPHVAC
9441516,17725,2009/11/04 10:00:00+00,87.72,2009/11/18 10:00:00+00,280023000,110-112 EAST MAIN STREET,CLOSED,0,Kitchen Hood Type I,,MN-09-0233,C-MECH,C-KITCHHD
9441551,17690,2009/09/21 08:00:00+00,87.72,2009/09/21 08:00:00+00,280045000,400 EAST MAIN STREET,CLOSED,0,Gas Line,,MN-09-0198,B-CONVERT,B-GASLINE
9441651,17590,2009/05/05 08:00:00+00,285.92,2009/05/07 08:00:00+00,280019000,100  WEST MAIN STREET,CLOSED,0,Replace HVAC System,,MN-09-0098,B-CONVERT,B-REPHVAC
9441654,17587,2009/05/01 08:00:00+00,98.7,2009/05/01 08:00:00+00,280040000,306-308 EAST MAIN STREET,CLOSED,0,Replace HVAC System,,MN-09-0095,B-CONVERT,B-REPHVAC
9441655,17586,2009/05/01 08:00:00+00,141.43,2009/05/01 08:00:00+00,280042000,316 EAST MAIN STREET,CLOSED,0,Replace HVAC System,,MN-09-0094,B-CONVERT,B-REPHVAC
9441677,17564,2009/04/03 08:00:00+00,153.0,2009/07/28 08:00:00+00,530080000,605 E MAIN ST& 7TH STREET N E,CLOSED,0,Rooftop Unit,,MN-09-0072,B-CONVERT,B-ROOFUNIT
9441680,17561,2009/03/31 08:00:00+00,79.36,2009/03/31 08:00:00+00,280058000,401-407 EAST WATER-114 4TH ST SE,ISSUE,0,Replace HVAC System,,MN-09-0069,B-CONVERT,B-REPHVAC
9441701,17540,2009/02/24 10:00:00+00,87.5,2009/02/24 10:00:00+00,280042000,316 EAST MAIN STREET,CLOSED,0,Ductwork Only,,MN-09-0048,B-CONVERT,B-DUCTWORK
9441718,17523,2009/02/10 10:00:00+00,130.24,2009/02/10 10:00:00+00,310167000,913 WEST MAIN STREET,ISSUE,0,Replace HVAC System,,MN-09-0031,B-CONVERT,B-REPHVAC
9441729,17512,2009/01/23 10:00:00+00,96.66,2009/01/23 10:00:00+00,330155L00,235 WEST MAIN STREET,CLOSED,0,Replace HVAC System,,MN-09-0020,B-CONVERT,B-REPHVAC
9441795,17446,2008/11/24 10:00:00+00,87.5,2008/11/24 10:00:00+00,320179000,402  WEST MAIN STREET,CLOSED,0,Converted Adept Permit,,MN-08-0052,C-MECH,B-CONVERT
9441804,17437,2008/11/11 10:00:00+00,121.08,2008/11/11 10:00:00+00,330250000,105 EAST MAIN STREET,CLOSED,0,Converted Adept Permit,,MN-08-0043,C-MECH,B-CONVERT
9441849,17392,2023/04/05 08:00:00+00,79.36,2023/06/23 19:40:46+00,280001000,240 W MAIN ST,CLOSED,0,Fire Sprinkler Permit,,FN-23-0020,F-FIRE,F-SPRINKLR
9441853,17388,2023/03/21 08:00:00+00,83.44,2023/04/10 08:00:00+00,530162200,701 E WATER ST,CLOSED,0,Fire Sprinkler Permit,,FN-23-0016,F-FIRE,F-SPRINKLR
9441870,17371,2022/12/21 10:00:00+00,79.36,2023/01/12 10:00:00+00,280001000,240 W MAIN ST,CLOSED,0,Fire Sprinkler Permit,,FN-22-0059,F-FIRE,F-SPRINKLR
9441882,17359,2022/11/01 08:00:00+00,95.68,2022/12/08 10:00:00+00,530064L00,425 E MAIN ST,ISSUE,0,Fire Sprinkler Permit,,FN-22-0047,F-FIRE,F-SPRINKLR
9441883,17358,2022/11/01 08:00:00+00,228.08,2022/11/29 10:00:00+00,280001000,240 W MAIN ST,CLOSED,0,Fire Sprinkler Permit,,FN-22-0046,F-FIRE,F-SPRINKLR
9441884,17357,2022/11/01 08:00:00+00,120.16,2022/12/12 10:00:00+00,280001000,240 W MAIN ST,CLOSED,0,Fire Sprinkler Permit,,FN-22-0045,F-FIRE,F-SPRINKLR
9441890,17351,2022/08/23 08:00:00+00,71.2,2022/10/06 08:00:00+00,280001000,240 W MAIN ST,CLOSED,0,Fire Sprinkler Permit,,FN-22-0039,F-FIRE,F-SPRINKLR
9441894,17347,2022/07/22 08:00:00+00,83.44,2022/09/09 08:00:00+00,530162200,701 E WATER ST,CLOSED,0,Fire Sprinkler Permit,,FN-22-0035,F-FIRE,F-SPRINKLR
9441896,17345,2022/07/13 08:00:00+00,128.32,2022/07/14 08:00:00+00,330266000,201-207 W MAIN ST,CLOSED,0,Fire Sprinkler Permit,,FN-22-0033,F-FIRE,F-SPRINKLR
9441897,17344,2022/07/05 08:00:00+00,124.24,2024/09/16 18:24:12+00,290012000,416-418 W MAIN ST,CLOSED,0,Fire Sprinkler Permit,,FN-22-0032,F-FIRE,F-SPRINKLR
9441899,17342,2022/06/27 08:00:00+00,75.28,2022/07/12 08:00:00+00,530075000,515 E WATER ST,ISSUE,0,Fire Protection System Permit,,FN-22-0030,F-FIRE,F-FIREPRTC
9441908,17333,2022/05/23 08:00:00+00,124.44,2022/06/24 08:00:00+00,280001000,240 W MAIN ST,CLOSED,0,Fire Sprinkler Permit,,FN-22-0021,F-FIRE,F-SPRINKLR
9441912,17329,2022/04/07 08:00:00+00,83.44,2022/05/09 08:00:00+00,100050000,1001 W MAIN ST,CLOSED,0,Fire Protection System Permit,,FN-22-0017,F-FIRE,F-FIREPRTC
9441917,17324,2022/03/09 10:00:00+00,79.36,,280084260,250 W MAIN ST 901,CANCELLED,0,Fire Sprinkler Permit,,FN-22-0012,F-FIRE,F-SPRINKLR
9441920,17321,2022/02/17 10:00:00+00,91.6,,530062000,421 E MAIN ST,CLOSED,0,Fire Protection System Permit,,FN-22-0009,F-FIRE,F-FIREPRTC
9441925,17316,2022/01/21 10:00:00+00,71.2,2022/12/12 10:00:00+00,330226000,321 E MAIN ST STE B,ISSUE,0,Fire Protection System Permit,,FN-22-0004,F-FIRE,F-FIREPRTC
9441930,17311,2021/12/06 10:00:00+00,79.36,2021/12/22 10:00:00+00,280001000,240 W MAIN ST STE 5-6,CLOSED,0,Fire Sprinkler Permit,,FN-21-0084,F-FIRE,F-SPRINKLR
9441931,17310,2021/12/06 10:00:00+00,79.36,2022/01/11 10:00:00+00,280001000,240 W MAIN ST STE 7,CLOSED,0,Fire Sprinkler Permit,,FN-21-0083,F-FIRE,F-SPRINKLR
9441944,17297,2021/10/11 08:00:00+00,87.52,2021/10/15 08:00:00+00,330226000,321 E MAIN ST STE B,CLOSED,0,Fire Sprinkler Permit,,FN-21-0070,F-FIRE,F-SPRINKLR
9441945,17296,2021/10/08 08:00:00+00,73.44,2022/03/10 10:00:00+00,530080000,605 E MAIN ST & 7TH ST NE,EXPIRED,0,Fire Line Permit,,FN-21-0069,F-FIRE,F-FIRELINE
9441955,17286,2021/08/27 08:00:00+00,152.8,2021/09/17 08:00:00+00,280001000,240 W MAIN ST,CLOSED,0,Fire Sprinkler Permit,,FN-21-0059,F-FIRE,F-SPRINKLR
9441956,17285,2021/08/23 08:00:00+00,83.44,2021/08/27 08:00:00+00,280001000,240 W MAIN ST,CLOSED,0,Fire Protection System Permit,,FN-21-0058,F-FIRE,F-FIREPRTC
9441959,17282,2021/08/09 08:00:00+00,87.52,2021/09/15 08:00:00+00,280001000,240 W MAIN ST,CLOSED,0,Fire Sprinkler Permit,,FN-21-0055,F-FIRE,F-SPRINKLR
9441963,17278,2021/08/02 08:00:00+00,189.52,2021/09/15 08:00:00+00,280001000,240 W MAIN ST,CLOSED,0,Fire Sprinkler Permit,,FN-21-0051,F-FIRE,F-SPRINKLR
9441964,17277,2021/07/28 08:00:00+00,136.48,2021/08/10 08:00:00+00,530162200,701 E WATER ST,CLOSED,0,Fire Sprinkler Permit,,FN-21-0050,F-FIRE,F-SPRINKLR
9441980,17261,2021/05/26 08:00:00+00,95.68,2021/06/22 08:00:00+00,530162307,550 E WATER ST 500,CLOSED,0,Fire Sprinkler Permit,,FN-21-0034,F-FIRE,F-SPRINKLR
9441984,17257,2021/05/05 08:00:00+00,209.92,2021/06/15 08:00:00+00,280001000,240 W MAIN ST,CLOSED,0,Fire Sprinkler Permit,,FN-21-0030,F-FIRE,F-SPRINKLR
9441985,17256,2021/05/05 08:00:00+00,170.68,2021/06/07 08:00:00+00,280020000,100 E MAIN ST,CLOSED,0,Fire Sprinkler Permit,,FN-21-0029,F-FIRE,F-SPRINKLR
9442001,17240,2021/03/22 08:00:00+00,75.28,2021/04/26 08:00:00+00,100064000,1106 W MAIN ST,ISSUE,0,Fire Protection System Permit,,FN-21-0013,F-FIRE,F-FIREPRTC
9442005,17236,2021/02/23 10:00:00+00,75.28,2021/03/02 10:00:00+00,330226000,321 E MAIN ST,CLOSED,0,Fire Sprinkler Permit,,FN-21-0008,F-FIRE,F-SPRINKLR
9442011,17230,2021/01/19 10:00:00+00,71.2,2021/01/19 10:00:00+00,330228000,317 E MAIN ST,CLOSED,0,Fire Protection System Permit,,FN-21-0002,F-FIRE,F-FIREPRTC
9442014,17227,2020/12/14 10:00:00+00,89.76,2020/12/23 10:00:00+00,530162305,550 E WATER ST 300,CLOSED,0,Fire Sprinkler Permit,,FN-20-0064,F-FIRE,F-SPRINKLR
9442021,17220,2020/10/29 08:00:00+00,75.28,2020/11/23 10:00:00+00,330226000,321 E MAIN ST,CLOSED,0,Fire Sprinkler Permit,,FN-20-0057,F-FIRE,F-SPRINKLR
9442030,17211,2020/09/15 08:00:00+00,97.92,2020/10/22 08:00:00+00,530162306,550 E WATER ST 400A,CLOSED,0,Fire Sprinkler Permit,,FN-20-0048,F-FIRE,F-SPRINKLR
9442034,17207,2020/08/26 08:00:00+00,240.32,2020/08/27 08:00:00+00,280001000,240 W MAIN ST,CLOSED,0,Fire Line Permit,,FN-20-0044,F-FIRE,F-FIRELINE
9442039,17202,2020/08/17 08:00:00+00,79.36,2020/09/21 08:00:00+00,530162302,550 E WATER ST 101,CLOSED,0,Fire Sprinkler Permit,,FN-20-0039,F-FIRE,F-SPRINKLR
9442060,17181,2020/05/14 08:00:00+00,329.06,2020/08/13 08:00:00+00,290017000,324-326 W MAIN ST,CLOSED,0,Fire Protection System Permit,,FN-20-0018,F-FIRE,F-FIREPRTC
9442065,17176,2020/03/19 08:00:00+00,2039.0,2020/05/26 08:00:00+00,280001000,240 W MAIN ST,CLOSED,0,Fire Sprinkler Permit,,FN-20-0013,F-FIRE,F-SPRINKLR
9442073,17168,2020/01/29 10:00:00+00,99.76,2020/01/29 10:00:00+00,320177000,499 W MAIN ST,CLOSED,0,Fire Protection System Permit,,FN-20-0005,F-FIRE,F-FIREPRTC
9442082,17159,2019/11/13 10:00:00+00,87.52,2019/12/03 10:00:00+00,100056000,1201 W MAIN ST,ISSUE,0,Fire Sprinkler Permit,,FN-19-0038,F-FIRE,F-SPRINKLR
9442087,17154,2019/08/21 08:00:00+00,107.92,2021/01/18 10:00:00+00,280045000,400 E MAIN ST 3RD FL,ISSUE,0,Fire Sprinkler Permit,,FN-19-0032,F-FIRE,F-SPRINKLR
9442088,17153,2019/08/19 08:00:00+00,75.28,2019/08/19 08:00:00+00,290007000,600 W MAIN ST,CLOSED,0,Fire Protection System Permit,,FN-19-0031,F-FIRE,F-FIREPRTC
9442090,17151,2019/07/09 08:00:00+00,71.2,2019/07/09 08:00:00+00,280010000,200 W MAIN ST,CLOSED,0,Fire Protection System Permit,,FN-19-0029,F-FIRE,F-FIREPRTC
9442096,17145,2019/05/14 08:00:00+00,165.04,2019/05/24 08:00:00+00,530162308,550 E WATER ST 600,CLOSED,0,Fire Sprinkler Permit,,FN-19-0023,F-FIRE,F-SPRINKLR
9442099,17142,2019/04/30 08:00:00+00,128.32,2019/05/24 08:00:00+00,530162300,550 E WATER ST 2ND FLR,CLOSED,0,Fire Sprinkler Permit,,FN-19-0020,F-FIRE,F-SPRINKLR
9442107,17134,2019/02/26 10:00:00+00,99.76,2019/03/19 08:00:00+00,280023000,112 E MAIN ST,CLOSED,0,Fire Sprinkler Permit,,FN-19-0012,F-FIRE,F-SPRINKLR
9442113,17128,2019/01/28 10:00:00+00,95.68,2019/02/26 10:00:00+00,530162301,550 E WATER ST 100,CLOSED,0,Fire Sprinkler Permit,,FN-19-0006,F-FIRE,F-SPRINKLR
9442118,17123,2019/01/11 10:00:00+00,83.44,2019/01/11 10:00:00+00,320156000,707 W MAIN ST,CLOSED,0,Fire Protection System Permit,,FN-19-0001,F-FIRE,F-FIREPRTC
9442119,17122,2018/12/28 10:00:00+00,818.36,2019/02/26 10:00:00+00,320177000,499 W MAIN ST,CLOSED,0,Fire Sprinkler Permit,,FN-18-0082,F-FIRE,F-SPRINKLR
9442122,17119,2018/12/06 10:00:00+00,598.04,2019/01/21 10:00:00+00,290007000,600 W MAIN ST,CLOSED,0,Fire Sprinkler Permit,,FN-18-0079,F-FIRE,F-SPRINKLR
9442135,17106,2018/10/19 08:00:00+00,83.44,2018/11/19 10:00:00+00,310170000,853 W MAIN ST STE A,CLOSED,0,Fire Sprinkler Permit,,FN-18-0066,F-FIRE,F-SPRINKLR
9442136,17105,2018/10/19 08:00:00+00,240.32,2018/11/19 10:00:00+00,530162200,701 E WATER ST,CLOSED,0,Fire Sprinkler Permit,,FN-18-0065,F-FIRE,F-SPRINKLR
9442141,17100,2018/10/01 08:00:00+00,83.44,2018/10/04 08:00:00+00,290007000,600 W MAIN ST,ISSUE,0,Fire Line Permit,,FN-18-0060,F-FIRE,F-FIRELINE
9442145,17096,2018/09/07 08:00:00+00,71.2,2018/09/07 08:00:00+00,280038000,300 E MAIN ST,ISSUE,0,Fire Sprinkler Permit,,FN-18-0056,F-FIRE,F-SPRINKLR
9442148,17093,2018/09/05 08:00:00+00,79.36,2018/10/12 08:00:00+00,530162200,701 E WATER ST,CLOSED,0,Fire Sprinkler Permit,,FN-18-0053,F-FIRE,F-SPRINKLR
9442150,17091,2018/08/30 08:00:00+00,75.28,2018/08/30 08:00:00+00,290011000,420 W MAIN ST,CLOSED,0,Fire Protection System Permit,,FN-18-0051,F-FIRE,F-FIREPRTC
9442152,17089,2018/08/08 08:00:00+00,103.84,2018/08/13 08:00:00+00,280040000,308 E MAIN ST,ISSUE,0,Fire Sprinkler Permit,,FN-18-0049,F-FIRE,F-SPRINKLR
9442157,17084,2018/07/13 08:00:00+00,71.2,2018/07/13 08:00:00+00,280038000,300 E MAIN ST,CLOSED,0,Fire Protection System Permit,,FN-18-0044,F-FIRE,F-FIREPRTC
9442160,17081,2018/07/06 08:00:00+00,83.44,2018/07/06 08:00:00+00,310170000,853 W MAIN ST,ISSUE,0,Fire Line Permit,,FN-18-0041,F-FIRE,F-FIRELINE
9442165,17076,2018/06/06 08:00:00+00,99.76,2018/06/22 08:00:00+00,530162300,550 E WATER ST 2ND FLR,CLOSED,0,Fire Sprinkler Permit,,FN-18-0036,F-FIRE,F-SPRINKLR
9442168,17073,2018/05/29 08:00:00+00,124.24,,320177000,499 W MAIN ST,CLOSED,0,Fire Line Permit,,FN-18-0033,F-FIRE,F-FIRELINE
9442184,17057,2018/04/16 08:00:00+00,79.36,2018/05/01 08:00:00+00,530162200,701 E WATER ST,CLOSED,0,Fire Sprinkler Permit,,FN-18-0017,F-FIRE,F-SPRINKLR
9442186,17055,2018/04/10 08:00:00+00,71.2,2018/04/10 08:00:00+00,100064000,1106 W MAIN ST,CLOSED,0,Fire Protection System Permit,,FN-18-0015,F-FIRE,F-FIREPRTC
9442190,17051,2018/03/02 10:00:00+00,189.52,2018/04/02 08:00:00+00,280038000,300 E MAIN ST,ISSUE,0,Fire Sprinkler Permit,,FN-18-0011,F-FIRE,F-SPRINKLR
9442192,17049,2018/02/21 10:00:00+00,75.28,2018/02/21 10:00:00+00,100050000,1001 W MAIN ST STE 3,CLOSED,0,Fire Protection System Permit,,FN-18-0009,F-FIRE,F-FIREPRTC
9442198,17043,2018/01/24 10:00:00+00,71.2,2018/01/24 10:00:00+00,330235000,221 E MAIN ST,ISSUE,0,Fire Protection System Permit,,FN-18-0003,F-FIRE,F-FIREPRTC
9442201,17040,2017/12/28 10:00:00+00,83.44,2017/12/28 10:00:00+00,530075000,515 E WATER ST,CLOSED,0,Fire Protection System Permit,,FN-17-0076,F-FIRE,F-FIREPRTC
9442207,17034,2017/11/29 10:00:00+00,103.84,2017/11/29 10:00:00+00,570157019,1089 E WATER ST,CLOSED,0,Fire Line Permit,,FN-17-0070,F-FIRE,F-FIRELINE
